device_id,gender_id,app_name,minutes,Publisher
B-52-24130,1.0,Amazon Mobile (Mobile App),145.7946,Amazon Sites
B-52-16055,2.0,Amazon Mobile (Mobile App),145.908,Amazon Sites
B-52-30362,2.0,Amazon Mobile (Mobile App),147.1932,Amazon Sites
B-52-26866,2.0,Amazon Mobile (Mobile App),147.5334,Amazon Sites
B-52-31103,2.0,Amazon Mobile (Mobile App),147.8736,Amazon Sites
B-52-22667,1.0,Amazon Mobile (Mobile App),148.554,Amazon Sites
B-52-38760,2.0,Amazon Mobile (Mobile App),148.6674,Amazon Sites
B-52-6308,1.0,Amazon Mobile (Mobile App),148.9698,Amazon Sites
B-52-17442,2.0,Amazon Mobile (Mobile App),149.7258,Amazon Sites
B-52-3648,,Amazon Mobile (Mobile App),15.0066,Amazon Sites
B-52-22610,1.0,Amazon Mobile (Mobile App),15.0822,Amazon Sites
B-52-7410,2.0,Amazon Mobile (Mobile App),15.1956,Amazon Sites
B-52-36499,2.0,Amazon Mobile (Mobile App),15.309000000000001,Amazon Sites
B-52-39938,2.0,Amazon Mobile (Mobile App),15.3846,Amazon Sites
B-52-32946,1.0,Amazon Mobile (Mobile App),15.4224,Amazon Sites
B-52-46702,2.0,Amazon Mobile (Mobile App),15.498,Amazon Sites
B-52-31711,1.0,Amazon Mobile (Mobile App),15.5358,Amazon Sites
B-52-36841,2.0,Amazon Mobile (Mobile App),15.6114,Amazon Sites
B-52-31749,1.0,Amazon Mobile (Mobile App),15.7248,Amazon Sites
B-52-20197,2.0,Amazon Mobile (Mobile App),15.7626,Amazon Sites
B-52-20596,1.0,Amazon Mobile (Mobile App),15.8004,Amazon Sites
B-52-42446,2.0,Amazon Mobile (Mobile App),15.8382,Amazon Sites
B-52-16682,2.0,Amazon Mobile (Mobile App),15.876,Amazon Sites
B-52-11533,1.0,Amazon Mobile (Mobile App),150.3684,Amazon Sites
B-52-17404,1.0,Amazon Mobile (Mobile App),150.9354,Amazon Sites
B-52-25593,,Amazon Mobile (Mobile App),152.2962,Amazon Sites
B-52-43358,2.0,Amazon Mobile (Mobile App),152.6364,Amazon Sites
B-52-50806,1.0,Amazon Mobile (Mobile App),153.657,Amazon Sites
B-52-2147,1.0,Amazon Mobile (Mobile App),153.9972,Amazon Sites
B-52-15751,1.0,Amazon Mobile (Mobile App),154.41299999999998,Amazon Sites
B-52-45144,1.0,Amazon Mobile (Mobile App),154.4886,Amazon Sites
B-52-27759,2.0,Amazon Mobile (Mobile App),155.6982,Amazon Sites
B-52-17708,2.0,Amazon Mobile (Mobile App),155.7738,Amazon Sites
B-52-32547,2.0,Amazon Mobile (Mobile App),156.0762,Amazon Sites
B-52-50939,2.0,Amazon Mobile (Mobile App),156.303,Amazon Sites
B-52-1558,2.0,Amazon Mobile (Mobile App),156.3786,Amazon Sites
B-52-39026,1.0,Amazon Mobile (Mobile App),157.626,Amazon Sites
B-52-45068,1.0,Amazon Mobile (Mobile App),1571.1192,Amazon Sites
B-52-2641,2.0,Amazon Mobile (Mobile App),159.2514,Amazon Sites
B-52-43244,1.0,Amazon Mobile (Mobile App),159.5538,Amazon Sites
B-52-399,2.0,Amazon Mobile (Mobile App),16.1406,Amazon Sites
B-52-31825,2.0,Amazon Mobile (Mobile App),16.1406,Amazon Sites
B-52-36423,1.0,Amazon Mobile (Mobile App),16.3296,Amazon Sites
B-52-38855,2.0,Amazon Mobile (Mobile App),16.632,Amazon Sites
B-52-47291,2.0,Amazon Mobile (Mobile App),16.6698,Amazon Sites
B-52-48906,2.0,Amazon Mobile (Mobile App),16.7076,Amazon Sites
B-52-51984,1.0,Amazon Mobile (Mobile App),16.7832,Amazon Sites
B-52-23047,2.0,Amazon Mobile (Mobile App),16.9722,Amazon Sites
B-52-9861,2.0,Amazon Mobile (Mobile App),160.27200000000002,Amazon Sites
B-52-9633,2.0,Amazon Mobile (Mobile App),160.4988,Amazon Sites
B-52-14630,2.0,Amazon Mobile (Mobile App),160.6878,Amazon Sites
B-52-10792,2.0,Amazon Mobile (Mobile App),1606.4622,Amazon Sites
B-52-11305,2.0,Amazon Mobile (Mobile App),161.4438,Amazon Sites
B-52-18601,2.0,Amazon Mobile (Mobile App),161.4816,Amazon Sites
B-52-46227,2.0,Amazon Mobile (Mobile App),162.0864,Amazon Sites
B-52-13870,2.0,Amazon Mobile (Mobile App),163.5228,Amazon Sites
B-52-43263,2.0,Amazon Mobile (Mobile App),163.7118,Amazon Sites
B-52-14212,2.0,Amazon Mobile (Mobile App),163.9386,Amazon Sites
B-52-2622,,Amazon Mobile (Mobile App),1633.0734,Amazon Sites
B-52-6821,2.0,Amazon Mobile (Mobile App),164.5812,Amazon Sites
B-52-23256,2.0,Amazon Mobile (Mobile App),164.6568,Amazon Sites
B-52-3002,2.0,Amazon Mobile (Mobile App),165.6396,Amazon Sites
B-52-42674,2.0,Amazon Mobile (Mobile App),165.7152,Amazon Sites
B-52-11742,1.0,Amazon Mobile (Mobile App),165.8664,Amazon Sites
B-52-32205,1.0,Amazon Mobile (Mobile App),166.2444,Amazon Sites
B-52-23921,2.0,Amazon Mobile (Mobile App),166.4712,Amazon Sites
B-52-11362,2.0,Amazon Mobile (Mobile App),166.7736,Amazon Sites
B-52-24548,2.0,Amazon Mobile (Mobile App),166.9626,Amazon Sites
B-52-4636,2.0,Amazon Mobile (Mobile App),168.5502,Amazon Sites
B-52-23313,1.0,Amazon Mobile (Mobile App),168.77700000000002,Amazon Sites
B-52-19190,1.0,Amazon Mobile (Mobile App),168.8526,Amazon Sites
B-52-28500,2.0,Amazon Mobile (Mobile App),169.0794,Amazon Sites
B-52-18506,2.0,Amazon Mobile (Mobile App),169.1172,Amazon Sites
B-52-31692,1.0,Amazon Mobile (Mobile App),17.0856,Amazon Sites
B-52-41477,2.0,Amazon Mobile (Mobile App),17.1612,Amazon Sites
B-52-35169,1.0,Amazon Mobile (Mobile App),17.3502,Amazon Sites
B-52-32889,1.0,Amazon Mobile (Mobile App),17.4636,Amazon Sites
B-52-27987,2.0,Amazon Mobile (Mobile App),17.4636,Amazon Sites
B-52-38532,1.0,Amazon Mobile (Mobile App),17.4636,Amazon Sites
B-52-28899,,Amazon Mobile (Mobile App),17.577,Amazon Sites
B-52-49666,1.0,Amazon Mobile (Mobile App),17.766,Amazon Sites
B-52-6916,2.0,Amazon Mobile (Mobile App),17.766,Amazon Sites
B-52-26600,2.0,Amazon Mobile (Mobile App),17.8038,Amazon Sites
B-52-40204,1.0,Amazon Mobile (Mobile App),17.8416,Amazon Sites
B-52-9063,2.0,Amazon Mobile (Mobile App),17.9928,Amazon Sites
B-52-36081,2.0,Amazon Mobile (Mobile App),17.9928,Amazon Sites
B-52-16815,2.0,Amazon Mobile (Mobile App),170.2134,Amazon Sites
B-52-8550,2.0,Amazon Mobile (Mobile App),170.5536,Amazon Sites
B-52-247,2.0,Amazon Mobile (Mobile App),171.6876,Amazon Sites
B-52-51243,1.0,Amazon Mobile (Mobile App),1718.5770000000002,Amazon Sites
B-52-28234,1.0,Amazon Mobile (Mobile App),172.2168,Amazon Sites
B-52-23807,1.0,Amazon Mobile (Mobile App),172.2168,Amazon Sites
B-52-39463,2.0,Amazon Mobile (Mobile App),173.88,Amazon Sites
B-52-51129,1.0,Amazon Mobile (Mobile App),174.636,Amazon Sites
B-52-9481,2.0,Amazon Mobile (Mobile App),174.6738,Amazon Sites
B-52-22743,1.0,Amazon Mobile (Mobile App),175.3164,Amazon Sites
B-52-28006,1.0,Amazon Mobile (Mobile App),176.90400000000002,Amazon Sites
B-52-26410,1.0,Amazon Mobile (Mobile App),177.6978,Amazon Sites
B-52-40356,1.0,Amazon Mobile (Mobile App),178.6806,Amazon Sites
B-52-1710,2.0,Amazon Mobile (Mobile App),179.0586,Amazon Sites
B-52-32908,2.0,Amazon Mobile (Mobile App),179.4366,Amazon Sites
B-52-51661,1.0,Amazon Mobile (Mobile App),179.6256,Amazon Sites
B-52-42579,2.0,Amazon Mobile (Mobile App),1795.6134,Amazon Sites
B-52-30571,2.0,Amazon Mobile (Mobile App),18.0306,Amazon Sites
B-52-48165,2.0,Amazon Mobile (Mobile App),18.1062,Amazon Sites
B-52-28367,2.0,Amazon Mobile (Mobile App),18.1818,Amazon Sites
B-52-41914,2.0,Amazon Mobile (Mobile App),18.1818,Amazon Sites
B-52-16796,1.0,Amazon Mobile (Mobile App),18.1818,Amazon Sites
B-52-22800,2.0,Amazon Mobile (Mobile App),18.522000000000002,Amazon Sites
B-52-50863,2.0,Amazon Mobile (Mobile App),18.6354,Amazon Sites
B-52-44460,2.0,Amazon Mobile (Mobile App),18.6354,Amazon Sites
B-52-27569,2.0,Amazon Mobile (Mobile App),18.711,Amazon Sites
B-52-42541,2.0,Amazon Mobile (Mobile App),18.8244,Amazon Sites
B-52-266,2.0,Amazon Mobile (Mobile App),18.9,Amazon Sites
B-52-5757,1.0,Amazon Mobile (Mobile App),18.9378,Amazon Sites
B-52-34884,1.0,Amazon Mobile (Mobile App),180.495,Amazon Sites
B-52-24225,1.0,Amazon Mobile (Mobile App),181.062,Amazon Sites
B-52-30058,2.0,Amazon Mobile (Mobile App),181.5912,Amazon Sites
B-52-19437,2.0,Amazon Mobile (Mobile App),182.1204,Amazon Sites
B-52-7885,2.0,Amazon Mobile (Mobile App),182.2338,Amazon Sites
B-52-22952,1.0,Amazon Mobile (Mobile App),182.4984,Amazon Sites
B-52-6650,,Amazon Mobile (Mobile App),182.6118,Amazon Sites
B-52-2793,2.0,Amazon Mobile (Mobile App),1826.1558,Amazon Sites
B-52-1520,2.0,Amazon Mobile (Mobile App),184.08599999999998,Amazon Sites
B-52-11077,2.0,Amazon Mobile (Mobile App),184.4262,Amazon Sites
B-52-4009,1.0,Amazon Mobile (Mobile App),184.9554,Amazon Sites
B-52-33326,1.0,Amazon Mobile (Mobile App),185.5602,Amazon Sites
B-52-15732,1.0,Amazon Mobile (Mobile App),185.5602,Amazon Sites
B-52-836,2.0,Amazon Mobile (Mobile App),185.59799999999998,Amazon Sites
B-52-18772,2.0,Amazon Mobile (Mobile App),186.8454,Amazon Sites
B-52-28690,2.0,Amazon Mobile (Mobile App),187.6014,Amazon Sites
B-52-31730,2.0,Amazon Mobile (Mobile App),19.089000000000002,Amazon Sites
B-52-40128,2.0,Amazon Mobile (Mobile App),19.1268,Amazon Sites
B-52-24320,2.0,Amazon Mobile (Mobile App),19.1268,Amazon Sites
B-52-31483,2.0,Amazon Mobile (Mobile App),19.1268,Amazon Sites
B-52-34086,1.0,Amazon Mobile (Mobile App),19.1646,Amazon Sites
B-52-5130,2.0,Amazon Mobile (Mobile App),19.1646,Amazon Sites
B-52-44384,2.0,Amazon Mobile (Mobile App),19.3536,Amazon Sites
B-52-36461,2.0,Amazon Mobile (Mobile App),19.3914,Amazon Sites
B-52-37791,1.0,Amazon Mobile (Mobile App),19.3914,Amazon Sites
B-52-27436,2.0,Amazon Mobile (Mobile App),19.467,Amazon Sites
B-52-14459,2.0,Amazon Mobile (Mobile App),19.5804,Amazon Sites
B-52-40755,,Amazon Mobile (Mobile App),19.5804,Amazon Sites
B-52-46322,2.0,Amazon Mobile (Mobile App),19.656,Amazon Sites
B-52-24263,1.0,Amazon Mobile (Mobile App),19.8072,Amazon Sites
B-52-37202,1.0,Amazon Mobile (Mobile App),19.845,Amazon Sites
B-52-46493,1.0,Amazon Mobile (Mobile App),19.845,Amazon Sites
B-52-7372,2.0,Amazon Mobile (Mobile App),19.845,Amazon Sites
B-52-36765,1.0,Amazon Mobile (Mobile App),190.3608,Amazon Sites
B-52-7828,1.0,Amazon Mobile (Mobile App),190.4364,Amazon Sites
B-52-15409,1.0,Amazon Mobile (Mobile App),191.4192,Amazon Sites
B-52-37810,1.0,Amazon Mobile (Mobile App),1931.8446,Amazon Sites
B-52-6023,2.0,Amazon Mobile (Mobile App),194.0274,Amazon Sites
B-52-30134,2.0,Amazon Mobile (Mobile App),194.1408,Amazon Sites
B-52-9823,2.0,Amazon Mobile (Mobile App),194.8212,Amazon Sites
B-52-8740,2.0,Amazon Mobile (Mobile App),194.9724,Amazon Sites
B-52-47709,2.0,Amazon Mobile (Mobile App),195.8796,Amazon Sites
B-52-13737,2.0,Amazon Mobile (Mobile App),1959.7032,Amazon Sites
B-52-19342,2.0,Amazon Mobile (Mobile App),196.0686,Amazon Sites
B-52-7657,1.0,Amazon Mobile (Mobile App),196.74900000000002,Amazon Sites
B-52-24795,2.0,Amazon Mobile (Mobile App),197.2782,Amazon Sites
B-52-43757,1.0,Amazon Mobile (Mobile App),198.4122,Amazon Sites
B-52-11058,2.0,Amazon Mobile (Mobile App),198.6012,Amazon Sites
B-52-34352,,Amazon Mobile (Mobile App),199.0548,Amazon Sites
B-52-21337,2.0,Amazon Mobile (Mobile App),199.6596,Amazon Sites
B-52-16397,2.0,Amazon Mobile (Mobile App),2.0034,Amazon Sites
B-52-37354,2.0,Amazon Mobile (Mobile App),2.0034,Amazon Sites
B-52-29526,1.0,Amazon Mobile (Mobile App),2.0034,Amazon Sites
B-52-10811,1.0,Amazon Mobile (Mobile App),2.0034,Amazon Sites
B-52-41743,1.0,Amazon Mobile (Mobile App),2.0034,Amazon Sites
B-52-40546,2.0,Amazon Mobile (Mobile App),2.0034,Amazon Sites
B-52-43491,2.0,Amazon Mobile (Mobile App),2.079,Amazon Sites
B-52-5605,1.0,Amazon Mobile (Mobile App),2.079,Amazon Sites
B-52-36518,2.0,Amazon Mobile (Mobile App),2.1168,Amazon Sites
B-52-34561,2.0,Amazon Mobile (Mobile App),2.1168,Amazon Sites
B-52-40888,2.0,Amazon Mobile (Mobile App),2.1546,Amazon Sites
B-52-40964,2.0,Amazon Mobile (Mobile App),2.1924,Amazon Sites
B-52-49951,2.0,Amazon Mobile (Mobile App),2.2680000000000002,Amazon Sites
B-52-43016,,Amazon Mobile (Mobile App),2.2680000000000002,Amazon Sites
B-52-1881,1.0,Amazon Mobile (Mobile App),2.2680000000000002,Amazon Sites
B-52-10735,2.0,Amazon Mobile (Mobile App),2.2680000000000002,Amazon Sites
B-52-29488,1.0,Amazon Mobile (Mobile App),2.3058,Amazon Sites
B-52-45410,1.0,Amazon Mobile (Mobile App),2.3058,Amazon Sites
B-52-37582,2.0,Amazon Mobile (Mobile App),2.3058,Amazon Sites
B-52-20406,2.0,Amazon Mobile (Mobile App),2.3436,Amazon Sites
B-52-14573,1.0,Amazon Mobile (Mobile App),2.3436,Amazon Sites
B-52-779,2.0,Amazon Mobile (Mobile App),2.4192,Amazon Sites
B-52-323,2.0,Amazon Mobile (Mobile App),2.457,Amazon Sites
B-52-22154,2.0,Amazon Mobile (Mobile App),2.457,Amazon Sites
B-52-35986,1.0,Amazon Mobile (Mobile App),2.457,Amazon Sites
B-52-22971,2.0,Amazon Mobile (Mobile App),2.4948,Amazon Sites
B-52-22002,2.0,Amazon Mobile (Mobile App),2.4948,Amazon Sites
B-52-14307,2.0,Amazon Mobile (Mobile App),2.4948,Amazon Sites
B-52-21964,2.0,Amazon Mobile (Mobile App),2.5704,Amazon Sites
B-52-18791,2.0,Amazon Mobile (Mobile App),2.6460000000000004,Amazon Sites
B-52-14288,2.0,Amazon Mobile (Mobile App),2.6460000000000004,Amazon Sites
B-52-34599,,Amazon Mobile (Mobile App),2.6838,Amazon Sites
B-52-11419,2.0,Amazon Mobile (Mobile App),2.7216,Amazon Sites
B-52-26277,1.0,Amazon Mobile (Mobile App),2.7216,Amazon Sites
B-52-46664,1.0,Amazon Mobile (Mobile App),2.7216,Amazon Sites
B-52-44954,2.0,Amazon Mobile (Mobile App),2.7594,Amazon Sites
B-52-50711,2.0,Amazon Mobile (Mobile App),2.7972,Amazon Sites
B-52-46816,2.0,Amazon Mobile (Mobile App),2.7972,Amazon Sites
B-52-11039,1.0,Amazon Mobile (Mobile App),2.7972,Amazon Sites
B-52-8398,1.0,Amazon Mobile (Mobile App),2.835,Amazon Sites
B-52-36708,1.0,Amazon Mobile (Mobile App),2.835,Amazon Sites
B-52-22686,1.0,Amazon Mobile (Mobile App),2.8728,Amazon Sites
B-52-32129,2.0,Amazon Mobile (Mobile App),2.8728,Amazon Sites
B-52-46246,2.0,Amazon Mobile (Mobile App),2.9484,Amazon Sites
B-52-41876,1.0,Amazon Mobile (Mobile App),2.9484,Amazon Sites
B-52-10925,2.0,Amazon Mobile (Mobile App),2.9862,Amazon Sites
B-52-37335,2.0,Amazon Mobile (Mobile App),2.9862,Amazon Sites
B-52-8208,1.0,Amazon Mobile (Mobile App),20.1096,Amazon Sites
B-52-494,1.0,Amazon Mobile (Mobile App),20.3742,Amazon Sites
B-52-51053,2.0,Amazon Mobile (Mobile App),20.4876,Amazon Sites
B-52-8170,1.0,Amazon Mobile (Mobile App),20.79,Amazon Sites
B-52-18430,2.0,Amazon Mobile (Mobile App),20.979,Amazon Sites
B-52-16226,2.0,Amazon Mobile (Mobile App),200.15099999999998,Amazon Sites
B-52-29963,2.0,Amazon Mobile (Mobile App),201.7008,Amazon Sites
B-52-41534,2.0,Amazon Mobile (Mobile App),201.8142,Amazon Sites
B-52-34922,2.0,Amazon Mobile (Mobile App),202.1544,Amazon Sites
B-52-4294,2.0,Amazon Mobile (Mobile App),202.5324,Amazon Sites
B-52-16245,1.0,Amazon Mobile (Mobile App),202.9104,Amazon Sites
B-52-15979,1.0,Amazon Mobile (Mobile App),203.9688,Amazon Sites
B-52-44935,1.0,Amazon Mobile (Mobile App),208.3158,Amazon Sites
B-52-5985,2.0,Amazon Mobile (Mobile App),208.8072,Amazon Sites
B-52-47899,1.0,Amazon Mobile (Mobile App),209.6766,Amazon Sites
B-52-11001,2.0,Amazon Mobile (Mobile App),21.0168,Amazon Sites
B-52-28253,1.0,Amazon Mobile (Mobile App),21.168000000000003,Amazon Sites
B-52-45448,1.0,Amazon Mobile (Mobile App),21.2058,Amazon Sites
B-52-20273,2.0,Amazon Mobile (Mobile App),21.2436,Amazon Sites
B-52-49552,2.0,Amazon Mobile (Mobile App),21.4326,Amazon Sites
B-52-38266,2.0,Amazon Mobile (Mobile App),21.5082,Amazon Sites
B-52-24567,1.0,Amazon Mobile (Mobile App),21.5082,Amazon Sites
B-52-24928,1.0,Amazon Mobile (Mobile App),21.8484,Amazon Sites
B-52-24510,2.0,Amazon Mobile (Mobile App),21.8484,Amazon Sites
B-52-95,2.0,Amazon Mobile (Mobile App),21.8862,Amazon Sites
B-52-7125,2.0,Amazon Mobile (Mobile App),21.924,Amazon Sites
B-52-46607,2.0,Amazon Mobile (Mobile App),21.9618,Amazon Sites
B-52-22420,2.0,Amazon Mobile (Mobile App),211.1508,Amazon Sites
B-52-26562,2.0,Amazon Mobile (Mobile App),211.7934,Amazon Sites
B-52-49818,2.0,Amazon Mobile (Mobile App),2116.8,Amazon Sites
B-52-21394,2.0,Amazon Mobile (Mobile App),212.6628,Amazon Sites
B-52-26239,1.0,Amazon Mobile (Mobile App),213.9102,Amazon Sites
B-52-43947,1.0,Amazon Mobile (Mobile App),213.9858,Amazon Sites
B-52-6783,2.0,Amazon Mobile (Mobile App),214.3638,Amazon Sites
B-52-31901,2.0,Amazon Mobile (Mobile App),215.3466,Amazon Sites
B-52-8778,2.0,Amazon Mobile (Mobile App),215.9514,Amazon Sites
B-52-25061,2.0,Amazon Mobile (Mobile App),216.5184,Amazon Sites
B-52-30381,2.0,Amazon Mobile (Mobile App),217.16099999999997,Amazon Sites
B-52-34162,1.0,Amazon Mobile (Mobile App),217.3122,Amazon Sites
B-52-17746,1.0,Amazon Mobile (Mobile App),217.6146,Amazon Sites
B-52-48146,2.0,Amazon Mobile (Mobile App),218.106,Amazon Sites
B-52-19532,2.0,Amazon Mobile (Mobile App),218.4084,Amazon Sites
B-52-25536,1.0,Amazon Mobile (Mobile App),2189.187,Amazon Sites
B-52-47063,2.0,Amazon Mobile (Mobile App),219.1266,Amazon Sites
B-52-4503,2.0,Amazon Mobile (Mobile App),219.1644,Amazon Sites
B-52-12160,1.0,Amazon Mobile (Mobile App),219.2022,Amazon Sites
B-52-11096,2.0,Amazon Mobile (Mobile App),219.9582,Amazon Sites
B-52-10507,1.0,Amazon Mobile (Mobile App),22.0374,Amazon Sites
B-52-36138,1.0,Amazon Mobile (Mobile App),22.0374,Amazon Sites
B-52-1653,2.0,Amazon Mobile (Mobile App),22.113000000000003,Amazon Sites
B-52-18069,1.0,Amazon Mobile (Mobile App),22.113000000000003,Amazon Sites
B-52-30894,2.0,Amazon Mobile (Mobile App),22.5288,Amazon Sites
B-52-20064,2.0,Amazon Mobile (Mobile App),22.6422,Amazon Sites
B-52-20862,,Amazon Mobile (Mobile App),22.7934,Amazon Sites
B-52-27626,1.0,Amazon Mobile (Mobile App),22.7934,Amazon Sites
B-52-25384,2.0,Amazon Mobile (Mobile App),22.869,Amazon Sites
B-52-50065,,Amazon Mobile (Mobile App),22.9068,Amazon Sites
B-52-22021,2.0,Amazon Mobile (Mobile App),221.2056,Amazon Sites
B-52-11685,2.0,Amazon Mobile (Mobile App),2219.3892,Amazon Sites
B-52-2470,2.0,Amazon Mobile (Mobile App),222.0372,Amazon Sites
B-52-16112,2.0,Amazon Mobile (Mobile App),223.5114,Amazon Sites
B-52-52041,1.0,Amazon Mobile (Mobile App),224.3052,Amazon Sites
B-52-3097,1.0,Amazon Mobile (Mobile App),224.8722,Amazon Sites
B-52-25745,1.0,Amazon Mobile (Mobile App),225.28799999999998,Amazon Sites
B-52-29659,1.0,Amazon Mobile (Mobile App),226.3086,Amazon Sites
B-52-38190,2.0,Amazon Mobile (Mobile App),226.3464,Amazon Sites
B-52-6194,1.0,Amazon Mobile (Mobile App),227.0268,Amazon Sites
B-52-10127,1.0,Amazon Mobile (Mobile App),228.2742,Amazon Sites
B-52-25688,2.0,Amazon Mobile (Mobile App),23.247,Amazon Sites
B-52-16378,2.0,Amazon Mobile (Mobile App),23.2848,Amazon Sites
B-52-51376,2.0,Amazon Mobile (Mobile App),23.3604,Amazon Sites
B-52-20387,2.0,Amazon Mobile (Mobile App),23.3604,Amazon Sites
B-52-31122,2.0,Amazon Mobile (Mobile App),23.436,Amazon Sites
B-52-43776,2.0,Amazon Mobile (Mobile App),23.4738,Amazon Sites
B-52-16739,2.0,Amazon Mobile (Mobile App),23.5116,Amazon Sites
B-52-34580,2.0,Amazon Mobile (Mobile App),23.5872,Amazon Sites
B-52-21869,1.0,Amazon Mobile (Mobile App),23.5872,Amazon Sites
B-52-25118,2.0,Amazon Mobile (Mobile App),23.6628,Amazon Sites
B-52-23826,1.0,Amazon Mobile (Mobile App),23.7006,Amazon Sites
B-52-4560,2.0,Amazon Mobile (Mobile App),23.7006,Amazon Sites
B-52-33060,2.0,Amazon Mobile (Mobile App),23.814,Amazon Sites
B-52-24814,2.0,Amazon Mobile (Mobile App),23.814,Amazon Sites
B-52-22325,,Amazon Mobile (Mobile App),23.8896,Amazon Sites
B-52-50122,1.0,Amazon Mobile (Mobile App),23.9274,Amazon Sites
B-52-41458,2.0,Amazon Mobile (Mobile App),230.4666,Amazon Sites
B-52-44783,1.0,Amazon Mobile (Mobile App),232.0164,Amazon Sites
B-52-31768,2.0,Amazon Mobile (Mobile App),232.8858,Amazon Sites
B-52-34124,1.0,Amazon Mobile (Mobile App),233.1126,Amazon Sites
B-52-15827,2.0,Amazon Mobile (Mobile App),234.738,Amazon Sites
B-52-1311,1.0,Amazon Mobile (Mobile App),234.8892,Amazon Sites
B-52-11457,2.0,Amazon Mobile (Mobile App),235.7964,Amazon Sites
B-52-26904,2.0,Amazon Mobile (Mobile App),235.9098,Amazon Sites
B-52-190,2.0,Amazon Mobile (Mobile App),235.9854,Amazon Sites
B-52-28481,2.0,Amazon Mobile (Mobile App),236.2122,Amazon Sites
B-52-6270,2.0,Amazon Mobile (Mobile App),236.2878,Amazon Sites
B-52-16416,2.0,Amazon Mobile (Mobile App),2364.9570000000003,Amazon Sites
B-52-21318,2.0,Amazon Mobile (Mobile App),2366.9604,Amazon Sites
B-52-26695,2.0,Amazon Mobile (Mobile App),237.6108,Amazon Sites
B-52-8246,2.0,Amazon Mobile (Mobile App),237.951,Amazon Sites
B-52-48659,2.0,Amazon Mobile (Mobile App),237.9888,Amazon Sites
B-52-26353,1.0,Amazon Mobile (Mobile App),238.0266,Amazon Sites
B-52-30286,2.0,Amazon Mobile (Mobile App),238.5558,Amazon Sites
B-52-20577,1.0,Amazon Mobile (Mobile App),239.3874,Amazon Sites
B-52-3325,1.0,Amazon Mobile (Mobile App),24.191999999999997,Amazon Sites
B-52-7467,2.0,Amazon Mobile (Mobile App),24.3432,Amazon Sites
B-52-3268,1.0,Amazon Mobile (Mobile App),24.3432,Amazon Sites
B-52-51110,1.0,Amazon Mobile (Mobile App),24.4188,Amazon Sites
B-52-18696,2.0,Amazon Mobile (Mobile App),24.6078,Amazon Sites
B-52-20634,1.0,Amazon Mobile (Mobile App),24.7212,Amazon Sites
B-52-15010,1.0,Amazon Mobile (Mobile App),24.948,Amazon Sites
B-52-47766,1.0,Amazon Mobile (Mobile App),240.9372,Amazon Sites
B-52-1957,2.0,Amazon Mobile (Mobile App),241.92,Amazon Sites
B-52-20919,1.0,Amazon Mobile (Mobile App),243.3186,Amazon Sites
B-52-5833,1.0,Amazon Mobile (Mobile App),244.4526,Amazon Sites
B-52-23769,1.0,Amazon Mobile (Mobile App),245.2086,Amazon Sites
B-52-47652,2.0,Amazon Mobile (Mobile App),245.8134,Amazon Sites
B-52-22344,1.0,Amazon Mobile (Mobile App),246.4938,Amazon Sites
B-52-46835,2.0,Amazon Mobile (Mobile App),247.8546,Amazon Sites
B-52-15352,1.0,Amazon Mobile (Mobile App),25.0614,Amazon Sites
B-52-18468,1.0,Amazon Mobile (Mobile App),25.0614,Amazon Sites
B-52-37658,2.0,Amazon Mobile (Mobile App),25.0992,Amazon Sites
B-52-8265,2.0,Amazon Mobile (Mobile App),25.0992,Amazon Sites
B-52-10279,2.0,Amazon Mobile (Mobile App),25.136999999999997,Amazon Sites
B-52-46968,1.0,Amazon Mobile (Mobile App),25.136999999999997,Amazon Sites
B-52-912,1.0,Amazon Mobile (Mobile App),25.2504,Amazon Sites
B-52-21432,1.0,Amazon Mobile (Mobile App),25.4394,Amazon Sites
B-52-31426,1.0,Amazon Mobile (Mobile App),25.515,Amazon Sites
B-52-33934,2.0,Amazon Mobile (Mobile App),25.5528,Amazon Sites
B-52-37563,1.0,Amazon Mobile (Mobile App),25.5906,Amazon Sites
B-52-8284,2.0,Amazon Mobile (Mobile App),25.5906,Amazon Sites
B-52-6669,1.0,Amazon Mobile (Mobile App),25.6284,Amazon Sites
B-52-13053,1.0,Amazon Mobile (Mobile App),250.425,Amazon Sites
B-52-2014,2.0,Amazon Mobile (Mobile App),250.4628,Amazon Sites
B-52-26524,1.0,Amazon Mobile (Mobile App),250.8408,Amazon Sites
B-52-21071,2.0,Amazon Mobile (Mobile App),250.8408,Amazon Sites
B-52-14060,2.0,Amazon Mobile (Mobile App),250.99200000000002,Amazon Sites
B-52-42142,2.0,Amazon Mobile (Mobile App),252.315,Amazon Sites
B-52-15922,2.0,Amazon Mobile (Mobile App),252.7686,Amazon Sites
B-52-5111,2.0,Amazon Mobile (Mobile App),253.5624,Amazon Sites
B-52-11932,2.0,Amazon Mobile (Mobile App),254.3562,Amazon Sites
